Timestamp,Email address,Score,Name,IITP webmail,Phone (10 digit only),Score_After_Negative,Roll Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,statusAns
07-08-2021 12:20,saurav.primary@gmail.com,130 / 140,Greta Flanders,james.abhay.3@gmail.com,8295090510,128/140,1401CS27,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26,2,0]"
07-08-2021 12:20,saurav.primary@gmail.com,110 / 140,Isla Evans,james.abhay.3@gmail.com,7987536236,110/140,1401CE52,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,"[22,0,6]"
07-08-2021 12:20,saurav.primary@gmail.com,130 / 140,Emma Neal,james.abhay.3@gmail.com,9321420712,129/140,1401MM15,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26,1,1]"
07-08-2021 12:20,saurav.primary@gmail.com,110 / 140,Peter Ross,james.abhay.3@gmail.com,8708328310,105/140,1401ME02,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option C,Option A,Option D,,Option A,Option C,Option B,"[22,5,1]"
07-08-2021 12:20,saurav.primary@gmail.com,130 / 140,Mike Benfield,james.abhay.3@gmail.com,8446904307,128/140,1401CS29,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26,2,0]"
07-08-2021 12:20,saurav.primary@gmail.com,115 / 140,Abdul Avery,james.abhay.3@gmail.com,8780972430,112/140,1401CS24,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,Option B,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[23,3,2]"
07-08-2021 12:20,saurav.primary@gmail.com,115 / 140,Benny Harrington,james.abhay.3@gmail.com,6309257929,112/140,1401CS58,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option D,Option D,Option A,Option B,Option A,Option D,Option B,Option A,Option C,Option D,"[23,3,2]"
07-08-2021 12:20,saurav.primary@gmail.com,65 / 140,Barney Tait,james.abhay.3@gmail.com,8072518213,60/140,1401EE25,Option A,Option D,Option B,Option D,Option A,Option C,,Option D,,Option A,,Option C,,Option D,Option B,,Option C,Option D,,Option D,Option D,,,,,Option A,Option B,Option D,"[13,5,10]"
07-08-2021 12:20,saurav.primary@gmail.com,125 / 140,Paige Ulyatt,james.abhay.3@gmail.com,9140719623,123/140,1401MM26,Option A,,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25,2,1]"
07-08-2021 12:20,saurav.primary@gmail.com,105 / 140,Bart Foxley,james.abhay.3@gmail.com,8000536540,104/140,1401ME43,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,Option D,Option C,,Option A,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,"[21,1,6]"
07-08-2021 12:20,saurav.primary@gmail.com,120 / 140,Sebastian Graves,james.abhay.3@gmail.com,7993366878,117/140,1401MM14,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option A,Option A,Option A,Option C,Option A,Option D,Option C,Option B,Option D,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,"[24,3,1]"
07-08-2021 12:20,saurav.primary@gmail.com,75 / 140,Kate Moreno,james.abhay.3@gmail.com,8217364424,70/140,1401EE07,,,Option B,Option C,Option B,Option C,,Option D,Option A,,Option C,Option A,,,,Option C,Option C,Option D,,Option D,Option A,Option B,Option A,Option D,Option B,Option B,Option D,Option D,"[15,5,8]"
07-08-2021 12:20,saurav.primary@gmail.com,105 / 140,Bryce Middleton,james.abhay.3@gmail.com,9007261284,103/140,1401EE08,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,,Option A,,,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,,Option D,Option A,Option D,Option D,"[21,2,5]"
07-08-2021 12:20,saurav.primary@gmail.com,100 / 140,Shannon Graves,james.abhay.3@gmail.com,7903767781,98/140,1401CE43,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,Option B,Option B,Option D,Option C,Option D,Option B,Option B,Option A,,Option A,Option D,Option D,Option A,Option C,,"[20,2,6]"
07-08-2021 12:20,saurav.primary@gmail.com,90 / 140,Hadley Hardwick,james.abhay.3@gmail.com,9605776459,89/140,1401CS49,Option A,,Option B,Option C,,,Option D,Option D,,,Option D,,Option D,,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D,"[18,1,9]"
07-08-2021 12:20,saurav.primary@gmail.com,105 / 140,Danny Walsh,james.abhay.3@gmail.com,9305797240,104/140,1401EE24,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,,Option D,,Option D,Option C,Option D,Option A,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,"[21,1,6]"
07-08-2021 12:20,saurav.primary@gmail.com,120 / 140,Freya Woodley,james.abhay.3@gmail.com,7905673640,118/140,1401MM33,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option D,,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[24,2,2]"
07-08-2021 12:20,saurav.primary@gmail.com,40 / 140,Harry Myatt,james.abhay.3@gmail.com,9491719589,40/140,1401EE28,,,,,,,Option D,,Option A,,,Option A,Option D,Option D,,,,,Option B,Option D,,Option A,,,,,,,"[8,0,20]"
07-08-2021 12:20,saurav.primary@gmail.com,55 / 140,Ronald Curtis,james.abhay.3@gmail.com,8639640099,53/140,1401ME46,Option A,Option D,Option B,Option C,,Option C,,,,Option A,,,Option B,,,,,Option D,,,Option D,,Option A,Option D,,Option A,,Option D,"[11,2,15]"
07-08-2021 12:20,saurav.primary@gmail.com,35 / 140,Sadie Zaoui,james.abhay.3@gmail.com,6376333030,35/140,1401CE49,,,,,Option B,,Option D,Option D,,,,Option A,,,,,,,,Option D,,Option A,Option A,,,,,,"[7,0,21]"
07-08-2021 12:20,saurav.primary@gmail.com,125 / 140,Morgan Hope,james.abhay.3@gmail.com,9667971993,125/140,1401EE79,Option A,Option D,Option B,Option C,Option B,Option C,,,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D,"[25,0,3]"
07-08-2021 12:20,saurav.primary@gmail.com,130 / 140,Clarissa Forester,james.abhay.3@gmail.com,7070481498,129/140,1401MM38,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26,1,1]"
07-08-2021 12:20,saurav.primary@gmail.com,80 / 140,Jack Eagle,james.abhay.3@gmail.com,8875053023,70/140,1401ME12,Option D,Option B,Option B,Option D,Option B,Option C,Option D,,Option C,Option A,Option C,Option A,Option C,,Option B,Option D,Option D,Option D,Option C,Option C,Option A,Option C,Option A,Option D,Option B,Option A,Option C,Option D,"[16,10,2]"
07-08-2021 12:20,saurav.primary@gmail.com,125 / 140,Elijah Dwyer,james.abhay.3@gmail.com,8486468159,124/140,1401ME25,Option B,Option D,Option B,Option C,Option B,,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25,1,2]"
07-08-2021 12:20,saurav.primary@gmail.com,70 / 140,Greta Strong,james.abhay.3@gmail.com,9848896111,70/140,1401CS18,Option A,Option D,,Option C,,,Option D,,Option A,Option A,,Option A,,Option D,Option B,,Option C,Option D,,Option D,,Option A,,Option D,,,,,"[14,0,14]"
07-08-2021 12:20,saurav.primary@gmail.com,90 / 140,Adalind Williams,james.abhay.3@gmail.com,8127089773,86/140,1401EE75,Option A,Option D,Option B,Option C,,Option C,Option D,Option A,,Option A,Option B,Option A,Option D,,Option B,Option D,Option C,,Option C,,Option A,,Option C,Option D,Option D,Option A,Option C,Option D,"[18,4,6]"
07-08-2021 12:20,saurav.primary@gmail.com,125 / 140,Gemma Pickard,james.abhay.3@gmail.com,9420438981,125/140,1401EE77,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25,0,3]"
07-08-2021 12:20,saurav.primary@gmail.com,65 / 140,Daria Button,james.abhay.3@gmail.com,7417855988,60/140,1401ME16,Option A,Option D,Option B,,,Option C,Option A,,,Option B,,,,Option D,Option B,,Option C,Option D,Option A,Option D,Option A,Option B,Option B,Option D,,Option A,,Option D,"[13,5,10]"
07-08-2021 12:20,saurav.primary@gmail.com,100 / 140,Maxwell York,james.abhay.3@gmail.com,8905815834,98/140,1401CB23,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,,Option A,,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,,Option C,Option D,,Option A,Option C,Option B,"[20,2,6]"
07-08-2021 12:20,saurav.primary@gmail.com,120 / 140,Rocco Becker,james.abhay.3@gmail.com,7992457313,118/140,1401CS13,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option D,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,"[24,2,2]"
07-08-2021 12:20,saurav.primary@gmail.com,120 / 140,Cynthia Spencer,james.abhay.3@gmail.com,8723965414,116/140,1401ME82,Option B,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,Option C,Option D,Option B,Option A,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[24,4,0]"
07-08-2021 12:20,saurav.primary@gmail.com,95 / 140,Roger Patel,james.abhay.3@gmail.com,9359110162,91/140,1401CE37,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,,Option D,Option A,Option D,,Option B,Option B,Option C,Option A,,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[19,4,5]"
07-08-2021 12:20,saurav.primary@gmail.com,115 / 140,Harmony Sheldon,james.abhay.3@gmail.com,8639818783,114/140,1401CS43,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,Option A,Option A,Option C,Option A,,Option D,Option B,,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,Option B,Option A,Option C,Option D,"[23,1,4]"
07-08-2021 12:20,saurav.primary@gmail.com,140 / 140,Carl Utterson,james.abhay.3@gmail.com,7620749557,140/140,1401CS69,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[28,0,0]"
07-08-2021 12:20,saurav.primary@gmail.com,70 / 140,Mason Antcliff,james.abhay.3@gmail.com,7670928811,67/140,1401ME20,Option A,Option D,Option B,Option C,,,Option D,,Option A,Option A,,Option A,,Option D,Option B,,Option C,Option A,,Option D,Option D,Option A,,,Option D,Option B,,,"[14,3,11]"
07-08-2021 12:20,saurav.primary@gmail.com,95 / 140,Willow Neal,james.abhay.3@gmail.com,9576047554,93/140,1401CE30,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,,Option C,Option D,Option B,,Option B,Option B,Option A,Option D,Option D,Option A,Option C,Option D,"[19,2,7]"
07-08-2021 12:20,saurav.primary@gmail.com,130 / 140,Crystal Gregory,james.abhay.3@gmail.com,9588599285,128/140,1401EE62,Option A,Option D,Option B,Option C,Option D,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option A,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26,2,0]"
07-08-2021 12:20,saurav.primary@gmail.com,95 / 140,Ruby Slater,james.abhay.3@gmail.com,9758067388,95/140,1401CS45,Option A,,Option B,Option C,Option B,,Option D,Option D,,,,,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,,"[19,0,9]"
07-08-2021 12:20,saurav.primary@gmail.com,75 / 140,Ally Thompson,james.abhay.3@gmail.com,8002718556,68/140,1401EE70,Option A,,Option B,Option C,Option B,Option C,Option D,Option A,Option B,,Option B,Option A,Option B,Option A,Option B,Option D,Option C,Option D,Option B,,,Option C,Option A,Option D,,Option A,,Option B,"[15,7,6]"
07-08-2021 12:20,saurav.primary@gmail.com,90 / 140,Morgan Beal,james.abhay.3@gmail.com,9774546207,86/140,1401CS57,Option B,Option D,Option A,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,,,,,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[18,4,6]"
07-08-2021 12:20,saurav.primary@gmail.com,135 / 140,John Lunt,james.abhay.3@gmail.com,7689836697,135/140,1401CS04,,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[27,0,1]"
07-08-2021 12:20,saurav.primary@gmail.com,125 / 140,Iris Higgs,james.abhay.3@gmail.com,8349062649,124/140,1401MM07,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[25,1,2]"
07-08-2021 12:20,saurav.primary@gmail.com,60 / 140,Rick Gallacher,james.abhay.3@gmail.com,9398155240,44/140,1401CB44,Option A,Option D,Option C,Option C,Option D,Option A,Option D,Option A,Option C,Option A,Option B,Option A,Option C,Option B,Option B,Option B,Option C,Option A,Option D,Option D,Option B,Option A,Option B,Option D,Option B,Option C,Option C,Option B,"[12,16,0]"
07-08-2021 12:20,saurav.primary@gmail.com,100 / 140,Kirsten Wills,james.abhay.3@gmail.com,7717734086,96/140,1401CE34,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,Option B,Option C,Option A,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[20,4,4]"
07-08-2021 12:20,saurav.primary@gmail.com,100 / 140,Percy Pearce,james.abhay.3@gmail.com,9142398511,94/140,1401CS36,Option A,Option D,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option B,Option C,Option D,Option D,Option A,,,Option C,Option D,Option C,Option B,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[20,6,2]"
07-08-2021 12:20,saurav.primary@gmail.com,75 / 140,Alexander Russell,james.abhay.3@gmail.com,7357326331,74/140,1401CE17,Option C,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,Option D,,Option B,,Option C,Option D,,,Option A,,Option A,Option D,,Option A,Option C,,"[15,1,12]"
07-08-2021 12:20,saurav.primary@gmail.com,95 / 140,Tony Miller,james.abhay.3@gmail.com,9024880198,91/140,1401CS52,Option D,Option D,Option A,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,,,,,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[19,4,5]"
07-08-2021 12:20,saurav.primary@gmail.com,120 / 140,Ethan Armstrong,james.abhay.3@gmail.com,6397307289,118/140,1401MM10,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option C,Option A,Option D,Option A,Option D,Option D,,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[24,2,2]"
07-08-2021 12:20,saurav.primary@gmail.com,105 / 140,Vera Butler,james.abhay.3@gmail.com,8875226534,103/140,1401CS53,Option A,,Option B,Option C,Option A,Option C,Option D,Option D,Option A,,,Option A,Option D,Option D,Option B,Option D,Option C,,Option B,Option D,Option A,Option A,,Option D,Option B,Option A,Option C,Option D,"[21,2,5]"
07-08-2021 12:20,saurav.primary@gmail.com,80 / 140,Bart Hobson,james.abhay.3@gmail.com,6396904442,72/140,1401CE18,Option A,Option D,Option B,Option D,Option B,Option B,Option A,Option D,,Option D,Option C,,Option B,Option D,Option B,Option C,Option C,Option D,,Option B,Option A,,Option A,Option D,Option B,Option A,Option C,Option D,"[16,8,4]"
07-08-2021 12:20,saurav.primary@gmail.com,70 / 140,Bristol Walsh,james.abhay.3@gmail.com,9693978732,69/140,1401EE55,Option A,,,Option C,,Option C,Option D,,,,,Option A,Option D,,Option B,,Option C,Option D,,,Option D,Option A,Option A,Option D,,Option A,,Option D,"[14,1,13]"
07-08-2021 12:20,saurav.primary@gmail.com,85 / 140,Alessandra Verdon,james.abhay.3@gmail.com,9381908591,83/140,1401EE78,Option A,,Option B,Option C,Option B,,,Option D,Option A,Option B,Option D,,Option D,Option D,Option B,,Option C,Option D,Option B,,Option A,,Option A,,Option D,Option A,,Option D,"[17,2,9]"
07-08-2021 12:20,saurav.primary@gmail.com,105 / 140,Lucas Nicolas,james.abhay.3@gmail.com,8129420468,104/140,1401CS76,Option A,Option D,Option B,Option C,Option A,Option C,Option D,Option D,Option A,Option A,Option C,,,Option D,Option B,Option D,,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,,Option D,"[21,1,6]"
07-08-2021 12:20,saurav.primary@gmail.com,95 / 140,Lucas Doherty,james.abhay.3@gmail.com,9065379225,86/140,1401MM35,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option C,Option B,Option C,Option C,Option C,Option C,Option C,Option B,Option D,Option C,Option D,Option B,Option C,Option A,Option C,Option A,Option D,Option B,Option A,Option C,Option D,"[19,9,0]"
07-08-2021 12:20,saurav.primary@gmail.com,50 / 140,Johnny Rogers,james.abhay.3@gmail.com,9968172960,47/140,1401CS03,,,,,,Option C,Option D,Option D,Option D,,,,Option B,Option D,,,Option C,,,,,Option A,Option A,Option D,,Option A,Option A,Option D,"[10,3,15]"
07-08-2021 12:20,saurav.primary@gmail.com,115 / 140,Rick Larkin,james.abhay.3@gmail.com,9607707440,110/140,1401CS08,Option A,Option A,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option B,Option A,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option C,Option A,Option C,Option D,"[23,5,0]"
07-08-2021 12:20,saurav.primary@gmail.com,115 / 140,Tony Wilkinson,james.abhay.3@gmail.com,9660715113,112/140,1401CS62,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,Option D,Option A,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[23,3,2]"
07-08-2021 12:20,saurav.primary@gmail.com,95 / 140,Enoch Cann,james.abhay.3@gmail.com,9313421155,93/140,1401CS20,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option B,,Option A,Option B,,Option B,,Option C,Option D,Option B,Option D,Option A,Option A,,Option D,,Option A,Option C,Option D,"[19,2,7]"
07-08-2021 12:21,saurav.primary@gmail.com,80 / 140,Anabelle Nicholls,james.abhay.3@gmail.com,9013697703,79/140,1401CS51,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option D,,,,,Option D,Option C,Option D,,,Option A,,Option A,,,Option A,Option C,Option D,"[16,1,11]"
07-08-2021 12:21,saurav.primary@gmail.com,75 / 140,Bob Yoman,james.abhay.3@gmail.com,9299602770,73/140,1401EE12,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,,,,,Option C,Option D,,,Option B,Option A,,Option D,,Option C,,Option D,"[15,2,11]"
07-08-2021 12:21,saurav.primary@gmail.com,95 / 140,Mark Rust,james.abhay.3@gmail.com,6202243119,92/140,1401CE57,Option A,,Option B,Option C,Option B,Option C,Option D,,,,Option D,Option A,Option D,,Option B,Option B,Option C,Option D,,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[19,3,6]"
07-08-2021 12:21,saurav.primary@gmail.com,95 / 140,Jade Emmott,james.abhay.3@gmail.com,9392787379,92/140,1401CB24,Option A,Option D,Option B,,Option C,Option C,Option D,Option D,Option A,Option A,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option C,Option A,Option D,Option B,Option A,,,"[19,3,6]"
07-08-2021 12:21,saurav.primary@gmail.com,95 / 140,Wade Moore,james.abhay.3@gmail.com,8924952439,94/140,1401ME19,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,Option C,Option B,,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,"[19,1,8]"
07-08-2021 12:21,saurav.primary@gmail.com,110 / 140,Christy Ianson,james.abhay.3@gmail.com,7004057591,110/140,1401CE05,Option A,,Option B,Option C,,Option C,Option D,Option D,Option A,,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[22,0,6]"
07-08-2021 12:21,saurav.primary@gmail.com,95 / 140,Tiffany Bryson,james.abhay.3@gmail.com,7990574201,91/140,1401CB32,Option A,Option D,Option B,Option C,,Option C,,Option C,,Option A,Option C,Option A,Option B,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,,Option B,Option D,Option B,Option A,Option C,Option D,"[19,4,5]"
07-08-2021 12:21,saurav.primary@gmail.com,135 / 140,Harmony Rowe,james.abhay.3@gmail.com,9021580115,134/140,1401MM08,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[27,1,0]"
07-08-2021 12:21,saurav.primary@gmail.com,100 / 140,Karen Wright,james.abhay.3@gmail.com,9404786107,98/140,1401EE59,,,,,Option B,,Option D,Option D,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[20,2,6]"
07-08-2021 12:21,saurav.primary@gmail.com,100 / 140,Jaylene Ramsey,james.abhay.3@gmail.com,7569728543,95/140,1401MM09,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option C,,Option C,Option A,Option C,Option D,Option B,Option B,Option C,Option D,Option C,Option D,Option D,Option A,,Option D,,Option A,Option C,Option D,"[20,5,3]"
07-08-2021 12:21,saurav.primary@gmail.com,80 / 140,Norah Riley,james.abhay.3@gmail.com,9723708889,79/140,1401EE41,Option A,,Option B,Option C,Option B,Option C,,Option D,,Option A,,Option D,Option D,Option D,Option B,,,Option D,Option B,,Option A,,,Option D,,Option A,,Option D,"[16,1,11]"
07-08-2021 12:21,saurav.primary@gmail.com,100 / 140,Tony Gray,james.abhay.3@gmail.com,6290839605,96/140,1401CE09,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option B,Option A,Option B,Option D,Option C,Option D,,,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option B,"[20,4,4]"
07-08-2021 12:21,saurav.primary@gmail.com,100 / 140,Javier Newman,james.abhay.3@gmail.com,7985859647,96/140,1401CE10,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option D,Option D,,,Option C,Option C,Option D,Option B,Option B,Option A,Option A,Option A,Option D,Option D,Option A,Option D,Option D,"[20,4,4]"
07-08-2021 12:21,saurav.primary@gmail.com,85 / 140,Rita Taylor,james.abhay.3@gmail.com,7597226686,83/140,1401CE39,Option A,,Option B,Option C,,,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option B,Option D,,,Option A,,Option C,Option D,Option D,Option A,Option C,,"[17,2,9]"
07-08-2021 12:21,saurav.primary@gmail.com,100 / 140,Alessia Fulton,james.abhay.3@gmail.com,7083797331,96/140,1401EE57,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option B,Option D,Option D,Option D,,Option B,Option D,Option C,Option A,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,Option D,"[20,4,4]"
07-08-2021 12:21,saurav.primary@gmail.com,130 / 140,Barney Cobb,james.abhay.3@gmail.com,7700861080,128/140,1401EE60,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option B,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26,2,0]"
07-08-2021 12:21,saurav.primary@gmail.com,105 / 140,Jules Rainford,james.abhay.3@gmail.com,7505822217,103/140,1401EE63,Option A,Option D,Option B,Option C,Option B,Option D,Option D,,,Option A,Option C,Option A,,Option D,Option B,Option D,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,,Option A,Option A,Option D,"[21,2,5]"
07-08-2021 12:21,saurav.primary@gmail.com,115 / 140,Andie Harrington,james.abhay.3@gmail.com,8840551520,110/140,1401CE16,Option A,Option D,Option A,Option C,Option A,Option C,Option D,Option D,Option B,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option B,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option D,"[23,5,0]"
07-08-2021 12:21,saurav.primary@gmail.com,130 / 140,Matthew Griffiths,james.abhay.3@gmail.com,7268077407,128/140,1401ME70,Option B,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option A,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,"[26,2,0]"
07-08-2021 12:21,saurav.primary@gmail.com,90 / 140,Davina Lakey,james.abhay.3@gmail.com,7013320405,90/140,1401CE21,Option A,Option D,Option B,Option C,,Option C,,,,Option A,Option C,Option A,,Option D,Option B,,Option C,Option D,,,,Option A,Option A,Option D,,Option A,Option C,Option D,"[18,0,10]"
07-08-2021 12:21,saurav.primary@gmail.com,65 / 140,Johnathan Boden,james.abhay.3@gmail.com,8198931646,56/140,1401ME24,Option B,Option D,Option B,Option C,Option D,,Option D,Option C,Option A,Option A,,Option C,,,Option B,Option B,Option B,Option D,Option B,Option D,Option A,Option B,Option B,,Option C,Option A,,Option D,"[13,9,6]"
07-08-2021 12:21,saurav.primary@gmail.com,115 / 140,Isabella Gallacher,james.abhay.3@gmail.com,9207997757,111/140,1401CB13,Option A,Option D,Option B,Option C,Option D,Option C,Option D,Option D,Option D,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option B,"[23,4,1]"
